spend_log_sd,seed,channel,metric,value
1.00,49,tv,relative_bias,0.6975997084
1.00,49,tv,covered,0
1.00,49,video,relative_bias,-0.05704914308
1.00,49,video,covered,1
1.00,49,search,relative_bias,-0.1547691048
1.00,49,search,covered,0
1.00,49,social,relative_bias,0.2949071698
1.00,49,social,covered,0
1.00,49,ooh,relative_bias,0.3973070435
1.00,49,ooh,covered,1
1.00,49,all,median_abs_relative_bias,0.2949071698
1.00,49,all,spearman,0.9
1.00,49,all,regret,0.4024806169
1.00,49,all,beats_status_quo,1
1.00,49,all,achievable_lift_share,0.009266555903
1.00,49,all,shortfall_from_optimum_share,0.003729609136
1.00,49,all,loss_vs_status_quo_share,-0.005536946767
1.00,49,all,n_agreeing,3
1.00,50,tv,relative_bias,0.603980185
1.00,50,tv,covered,0
1.00,50,video,relative_bias,0.1565122891
1.00,50,video,covered,0
1.00,50,search,relative_bias,0.1082760433
1.00,50,search,covered,1
1.00,50,social,relative_bias,-0.7406122725
1.00,50,social,covered,0
1.00,50,ooh,relative_bias,-0.09613258278
1.00,50,ooh,covered,1
1.00,50,all,median_abs_relative_bias,0.1565122891
1.00,50,all,spearman,0.9
1.00,50,all,regret,0.778200164
1.00,50,all,beats_status_quo,1
1.00,50,all,achievable_lift_share,0.01273279119
1.00,50,all,shortfall_from_optimum_share,0.009908660191
1.00,50,all,loss_vs_status_quo_share,-0.002824130997
1.00,50,all,n_agreeing,7
1.00,51,tv,relative_bias,0.3037272567
1.00,51,tv,covered,0
1.00,51,video,relative_bias,1.215841034
1.00,51,video,covered,0
1.00,51,search,relative_bias,-0.5127586857
1.00,51,search,covered,0
1.00,51,social,relative_bias,-0.1800903664
1.00,51,social,covered,0
1.00,51,ooh,relative_bias,1.951640459
1.00,51,ooh,covered,0
1.00,51,all,median_abs_relative_bias,0.5127586857
1.00,51,all,spearman,0.6
1.00,51,all,regret,2.342735698
1.00,51,all,beats_status_quo,0
1.00,51,all,achievable_lift_share,0.01014989412
1.00,51,all,shortfall_from_optimum_share,0.02377851928
1.00,51,all,loss_vs_status_quo_share,0.01362862516
1.00,51,all,n_agreeing,3
1.00,52,tv,relative_bias,0.69402171
1.00,52,tv,covered,0
1.00,52,video,relative_bias,0.3644643428
1.00,52,video,covered,0
1.00,52,search,relative_bias,-0.1649806014
1.00,52,search,covered,0
1.00,52,social,relative_bias,-0.06236752747
1.00,52,social,covered,1
1.00,52,ooh,relative_bias,5.508005956
1.00,52,ooh,covered,0
1.00,52,all,median_abs_relative_bias,0.3644643428
1.00,52,all,spearman,0.7
1.00,52,all,regret,0.483255938
1.00,52,all,beats_status_quo,1
1.00,52,all,achievable_lift_share,0.00719647878
1.00,52,all,shortfall_from_optimum_share,0.003477741103
1.00,52,all,loss_vs_status_quo_share,-0.003718737676
1.00,52,all,n_agreeing,3
1.00,53,tv,relative_bias,-0.213999979
1.00,53,tv,covered,0
1.00,53,video,relative_bias,0.05423621742
1.00,53,video,covered,1
1.00,53,search,relative_bias,0.1222558284
1.00,53,search,covered,1
1.00,53,social,relative_bias,-0.0007267310221
1.00,53,social,covered,1
1.00,53,ooh,relative_bias,-0.1884580846
1.00,53,ooh,covered,1
1.00,53,all,median_abs_relative_bias,0.1222558284
1.00,53,all,spearman,1
1.00,53,all,regret,0.154965365
1.00,53,all,beats_status_quo,1
1.00,53,all,achievable_lift_share,0.007132805802
1.00,53,all,shortfall_from_optimum_share,0.001105337854
1.00,53,all,loss_vs_status_quo_share,-0.006027467947
1.00,53,all,n_agreeing,3
1.00,54,tv,relative_bias,1.985958027
1.00,54,tv,covered,0
1.00,54,video,relative_bias,-0.05688850413
1.00,54,video,covered,1
1.00,54,search,relative_bias,0.497004619
1.00,54,search,covered,0
1.00,54,social,relative_bias,1.461430838
1.00,54,social,covered,0
1.00,54,ooh,relative_bias,0.05057501122
1.00,54,ooh,covered,1
1.00,54,all,median_abs_relative_bias,0.497004619
1.00,54,all,spearman,0.6
1.00,54,all,regret,0.1701390056
1.00,54,all,beats_status_quo,1
1.00,54,all,achievable_lift_share,0.01293304885
1.00,54,all,shortfall_from_optimum_share,0.002200416072
1.00,54,all,loss_vs_status_quo_share,-0.01073263278
1.00,54,all,n_agreeing,7
1.00,55,tv,relative_bias,0.7743277715
1.00,55,tv,covered,0
1.00,55,video,relative_bias,-0.1114993346
1.00,55,video,covered,0
1.00,55,search,relative_bias,-0.3271724352
1.00,55,search,covered,0
1.00,55,social,relative_bias,0.2809555093
1.00,55,social,covered,1
1.00,55,ooh,relative_bias,0.4088647492
1.00,55,ooh,covered,1
1.00,55,all,median_abs_relative_bias,0.3271724352
1.00,55,all,spearman,0.9
1.00,55,all,regret,0.5610744556
1.00,55,all,beats_status_quo,1
1.00,55,all,achievable_lift_share,0.009410624588
1.00,55,all,shortfall_from_optimum_share,0.005280061068
1.00,55,all,loss_vs_status_quo_share,-0.00413056352
1.00,55,all,n_agreeing,3
1.00,56,tv,relative_bias,-0.06199820715
1.00,56,tv,covered,1
1.00,56,video,relative_bias,1.699987084
1.00,56,video,covered,0
1.00,56,search,relative_bias,1.531281219
1.00,56,search,covered,0
1.00,56,social,relative_bias,-0.6860192718
1.00,56,social,covered,0
1.00,56,ooh,relative_bias,0.4427901986
1.00,56,ooh,covered,0
1.00,56,all,median_abs_relative_bias,0.6860192718
1.00,56,all,spearman,0.6
1.00,56,all,regret,1.127422186
1.00,56,all,beats_status_quo,0
1.00,56,all,achievable_lift_share,0.01402313958
1.00,56,all,shortfall_from_optimum_share,0.01580999867
1.00,56,all,loss_vs_status_quo_share,0.001786859093
1.00,56,all,n_agreeing,3
1.00,57,tv,relative_bias,0.192574552
1.00,57,tv,covered,0
1.00,57,video,relative_bias,-0.62314305
1.00,57,video,covered,0
1.00,57,search,relative_bias,-0.5704469952
1.00,57,search,covered,0
1.00,57,social,relative_bias,0.7041021083
1.00,57,social,covered,0
1.00,57,ooh,relative_bias,4.817586895
1.00,57,ooh,covered,0
1.00,57,all,median_abs_relative_bias,0.62314305
1.00,57,all,spearman,0.1
1.00,57,all,regret,1.78787917
1.00,57,all,beats_status_quo,0
1.00,57,all,achievable_lift_share,0.01420001278
1.00,57,all,shortfall_from_optimum_share,0.02538790707
1.00,57,all,loss_vs_status_quo_share,0.01118789429
1.00,57,all,n_agreeing,3
1.00,58,tv,relative_bias,3.171969663
1.00,58,tv,covered,0
1.00,58,video,relative_bias,0.5500924398
1.00,58,video,covered,0
1.00,58,search,relative_bias,0.6751941023
1.00,58,search,covered,0
1.00,58,social,relative_bias,-0.6395542654
1.00,58,social,covered,0
1.00,58,ooh,relative_bias,5.551148664
1.00,58,ooh,covered,0
1.00,58,all,median_abs_relative_bias,0.6751941023
1.00,58,all,spearman,0.9
1.00,58,all,regret,1.491471184
1.00,58,all,beats_status_quo,0
1.00,58,all,achievable_lift_share,0.008778225208
1.00,58,all,shortfall_from_optimum_share,0.01309246995
1.00,58,all,loss_vs_status_quo_share,0.004314244738
1.00,58,all,n_agreeing,3
1.00,59,tv,relative_bias,-0.08515153925
1.00,59,tv,covered,0
1.00,59,video,relative_bias,-0.09048242565
1.00,59,video,covered,0
1.00,59,search,relative_bias,0.7250760116
1.00,59,search,covered,0
1.00,59,social,relative_bias,-0.1368137477
1.00,59,social,covered,1
1.00,59,ooh,relative_bias,1.109314214
1.00,59,ooh,covered,0
1.00,59,all,median_abs_relative_bias,0.1368137477
1.00,59,all,spearman,0.9
1.00,59,all,regret,0.3415665505
1.00,59,all,beats_status_quo,1
1.00,59,all,achievable_lift_share,0.01103078925
1.00,59,all,shortfall_from_optimum_share,0.003767748633
1.00,59,all,loss_vs_status_quo_share,-0.007263040617
1.00,59,all,n_agreeing,3
1.00,60,tv,relative_bias,-0.1272661378
1.00,60,tv,covered,0
1.00,60,video,relative_bias,0.7773397829
1.00,60,video,covered,0
1.00,60,search,relative_bias,-0.2043413067
1.00,60,search,covered,0
1.00,60,social,relative_bias,-0.2679028172
1.00,60,social,covered,0
1.00,60,ooh,relative_bias,6.184805751
1.00,60,ooh,covered,0
1.00,60,all,median_abs_relative_bias,0.2679028172
1.00,60,all,spearman,0.6
1.00,60,all,regret,0.5161262684
1.00,60,all,beats_status_quo,1
1.00,60,all,achievable_lift_share,0.008796685224
1.00,60,all,shortfall_from_optimum_share,0.004540200319
1.00,60,all,loss_vs_status_quo_share,-0.004256484905
1.00,60,all,n_agreeing,3
1.00,61,tv,relative_bias,0.2715769331
1.00,61,tv,covered,0
1.00,61,video,relative_bias,-0.3707099286
1.00,61,video,covered,0
1.00,61,search,relative_bias,0.5089294569
1.00,61,search,covered,0
1.00,61,social,relative_bias,-0.3114897698
1.00,61,social,covered,0
1.00,61,ooh,relative_bias,0.284880762
1.00,61,ooh,covered,0
1.00,61,all,median_abs_relative_bias,0.3114897698
1.00,61,all,spearman,0.9
1.00,61,all,regret,0.9440231263
1.00,61,all,beats_status_quo,1
1.00,61,all,achievable_lift_share,0.009559889732
1.00,61,all,shortfall_from_optimum_share,0.009024756992
1.00,61,all,loss_vs_status_quo_share,-0.0005351327399
1.00,61,all,n_agreeing,3
1.00,62,tv,relative_bias,0.1439264236
1.00,62,tv,covered,0
1.00,62,video,relative_bias,0.5923372331
1.00,62,video,covered,0
1.00,62,search,relative_bias,0.8910936497
1.00,62,search,covered,0
1.00,62,social,relative_bias,0.02893753746
1.00,62,social,covered,1
1.00,62,ooh,relative_bias,0.2476844008
1.00,62,ooh,covered,0
1.00,62,all,median_abs_relative_bias,0.2476844008
1.00,62,all,spearman,1
1.00,62,all,regret,0.1061476823
1.00,62,all,beats_status_quo,1
1.00,62,all,achievable_lift_share,0.008496419527
1.00,62,all,shortfall_from_optimum_share,0.0009018752408
1.00,62,all,loss_vs_status_quo_share,-0.007594544286
1.00,62,all,n_agreeing,3
1.00,63,tv,relative_bias,1.97515159
1.00,63,tv,covered,0
1.00,63,video,relative_bias,0.8515214958
1.00,63,video,covered,0
1.00,63,search,relative_bias,0.09879787693
1.00,63,search,covered,1
1.00,63,social,relative_bias,-0.4128559562
1.00,63,social,covered,0
1.00,63,ooh,relative_bias,0.01749294274
1.00,63,ooh,covered,1
1.00,63,all,median_abs_relative_bias,0.4128559562
1.00,63,all,spearman,1
1.00,63,all,regret,0.9999687781
1.00,63,all,beats_status_quo,1
1.00,63,all,achievable_lift_share,0.009165584232
1.00,63,all,shortfall_from_optimum_share,0.009165298065
1.00,63,all,loss_vs_status_quo_share,-2.861673424e-07
1.00,63,all,n_agreeing,3
1.00,64,tv,relative_bias,0.08258809342
1.00,64,tv,covered,0
1.00,64,video,relative_bias,-0.5303581472
1.00,64,video,covered,0
1.00,64,search,relative_bias,0.1365497836
1.00,64,search,covered,1
1.00,64,social,relative_bias,1.108641306
1.00,64,social,covered,0
1.00,64,ooh,relative_bias,1.45241386
1.00,64,ooh,covered,0
1.00,64,all,median_abs_relative_bias,0.5303581472
1.00,64,all,spearman,0.3
1.00,64,all,regret,3.144494605
1.00,64,all,beats_status_quo,0
1.00,64,all,achievable_lift_share,0.008272018445
1.00,64,all,shortfall_from_optimum_share,0.02601131737
1.00,64,all,loss_vs_status_quo_share,0.01773929893
1.00,64,all,n_agreeing,3
1.00,65,tv,relative_bias,0.2251127453
1.00,65,tv,covered,0
1.00,65,video,relative_bias,0.7209502662
1.00,65,video,covered,0
1.00,65,search,relative_bias,0.4991414462
1.00,65,search,covered,0
1.00,65,social,relative_bias,-0.4211700981
1.00,65,social,covered,0
1.00,65,ooh,relative_bias,0.5309115291
1.00,65,ooh,covered,0
1.00,65,all,median_abs_relative_bias,0.4991414462
1.00,65,all,spearman,1
1.00,65,all,regret,0.976869811
1.00,65,all,beats_status_quo,1
1.00,65,all,achievable_lift_share,0.009791241373
1.00,65,all,shortfall_from_optimum_share,0.00956476811
1.00,65,all,loss_vs_status_quo_share,-0.0002264732635
1.00,65,all,n_agreeing,3
1.00,66,tv,relative_bias,-0.04385973134
1.00,66,tv,covered,1
1.00,66,video,relative_bias,1.141734373
1.00,66,video,covered,0
1.00,66,search,relative_bias,-0.1943107333
1.00,66,search,covered,0
1.00,66,social,relative_bias,-0.5850779683
1.00,66,social,covered,0
1.00,66,ooh,relative_bias,2.064887798
1.00,66,ooh,covered,0
1.00,66,all,median_abs_relative_bias,0.5850779683
1.00,66,all,spearman,0.6
1.00,66,all,regret,1.327742543
1.00,66,all,beats_status_quo,0
1.00,66,all,achievable_lift_share,0.01048304417
1.00,66,all,shortfall_from_optimum_share,0.01391878372
1.00,66,all,loss_vs_status_quo_share,0.003435739549
1.00,66,all,n_agreeing,3
1.00,67,tv,relative_bias,0.505860965
1.00,67,tv,covered,0
1.00,67,video,relative_bias,-0.4623546705
1.00,67,video,covered,0
1.00,67,search,relative_bias,-0.6941338686
1.00,67,search,covered,0
1.00,67,social,relative_bias,-0.450993157
1.00,67,social,covered,0
1.00,67,ooh,relative_bias,0.2239055631
1.00,67,ooh,covered,1
1.00,67,all,median_abs_relative_bias,0.4623546705
1.00,67,all,spearman,0.9
1.00,67,all,regret,2.718713412
1.00,67,all,beats_status_quo,0
1.00,67,all,achievable_lift_share,0.01108776954
1.00,67,all,shortfall_from_optimum_share,0.03014446776
1.00,67,all,loss_vs_status_quo_share,0.01905669822
1.00,67,all,n_agreeing,3
1.00,68,tv,relative_bias,1.491696995
1.00,68,tv,covered,0
1.00,68,video,relative_bias,1.904402665
1.00,68,video,covered,0
1.00,68,search,relative_bias,-0.4706284488
1.00,68,search,covered,0
1.00,68,social,relative_bias,-0.4268668198
1.00,68,social,covered,0
1.00,68,ooh,relative_bias,4.076903006
1.00,68,ooh,covered,0
1.00,68,all,median_abs_relative_bias,1.491696995
1.00,68,all,spearman,0.7
1.00,68,all,regret,1.659188262
1.00,68,all,beats_status_quo,0
1.00,68,all,achievable_lift_share,0.007575552477
1.00,68,all,shortfall_from_optimum_share,0.01256926775
1.00,68,all,loss_vs_status_quo_share,0.004993715273
1.00,68,all,n_agreeing,3
1.00,69,tv,relative_bias,-0.4223436196
1.00,69,tv,covered,0
1.00,69,video,relative_bias,-0.5758318019
1.00,69,video,covered,0
1.00,69,search,relative_bias,0.1304991782
1.00,69,search,covered,1
1.00,69,social,relative_bias,-0.3025060515
1.00,69,social,covered,0
1.00,69,ooh,relative_bias,0.2969362574
1.00,69,ooh,covered,0
1.00,69,all,median_abs_relative_bias,0.3025060515
1.00,69,all,spearman,0.9
1.00,69,all,regret,2.358377173
1.00,69,all,beats_status_quo,0
1.00,69,all,achievable_lift_share,0.01087777051
1.00,69,all,shortfall_from_optimum_share,0.02565388566
1.00,69,all,loss_vs_status_quo_share,0.01477611515
1.00,69,all,n_agreeing,7
1.00,70,tv,relative_bias,0.4469625118
1.00,70,tv,covered,0
1.00,70,video,relative_bias,-0.2028079212
1.00,70,video,covered,0
1.00,70,search,relative_bias,-0.5092623244
1.00,70,search,covered,0
1.00,70,social,relative_bias,1.305956536
1.00,70,social,covered,0
1.00,70,ooh,relative_bias,0.5840471727
1.00,70,ooh,covered,0
1.00,70,all,median_abs_relative_bias,0.5092623244
1.00,70,all,spearman,0.7
1.00,70,all,regret,2.681577549
1.00,70,all,beats_status_quo,0
1.00,70,all,achievable_lift_share,0.009347636419
1.00,70,all,shortfall_from_optimum_share,0.02506641195
1.00,70,all,loss_vs_status_quo_share,0.01571877554
1.00,70,all,n_agreeing,3
1.00,71,tv,relative_bias,-0.3316398578
1.00,71,tv,covered,0
1.00,71,video,relative_bias,0.1336398732
1.00,71,video,covered,1
1.00,71,search,relative_bias,-0.3940334792
1.00,71,search,covered,0
1.00,71,social,relative_bias,-0.01341883597
1.00,71,social,covered,1
1.00,71,ooh,relative_bias,1.660487374
1.00,71,ooh,covered,0
1.00,71,all,median_abs_relative_bias,0.3316398578
1.00,71,all,spearman,0.8
1.00,71,all,regret,0.5224264151
1.00,71,all,beats_status_quo,1
1.00,71,all,achievable_lift_share,0.01108130841
1.00,71,all,shortfall_from_optimum_share,0.005789168226
1.00,71,all,loss_vs_status_quo_share,-0.005292140183
1.00,71,all,n_agreeing,3
1.00,72,tv,relative_bias,-0.3198750474
1.00,72,tv,covered,0
1.00,72,video,relative_bias,0.1899271867
1.00,72,video,covered,0
1.00,72,search,relative_bias,0.2075823756
1.00,72,search,covered,0
1.00,72,social,relative_bias,-0.5666748221
1.00,72,social,covered,0
1.00,72,ooh,relative_bias,0.7548032025
1.00,72,ooh,covered,0
1.00,72,all,median_abs_relative_bias,0.3198750474
1.00,72,all,spearman,0.9
1.00,72,all,regret,1.416041596
1.00,72,all,beats_status_quo,0
1.00,72,all,achievable_lift_share,0.009960595236
1.00,72,all,shortfall_from_optimum_share,0.01410461717
1.00,72,all,loss_vs_status_quo_share,0.004144021937
1.00,72,all,n_agreeing,3
1.00,73,tv,relative_bias,0.05117931499
1.00,73,tv,covered,1
1.00,73,video,relative_bias,-0.692881821
1.00,73,video,covered,0
1.00,73,search,relative_bias,-0.2904747096
1.00,73,search,covered,0
1.00,73,social,relative_bias,0.2178784863
1.00,73,social,covered,1
1.00,73,ooh,relative_bias,-0.4834521632
1.00,73,ooh,covered,0
1.00,73,all,median_abs_relative_bias,0.2904747096
1.00,73,all,spearman,0.6
1.00,73,all,regret,2.656414511
1.00,73,all,beats_status_quo,0
1.00,73,all,achievable_lift_share,0.009786090916
1.00,73,all,shortfall_from_optimum_share,0.02599591391
1.00,73,all,loss_vs_status_quo_share,0.016209823
1.00,73,all,n_agreeing,3
1.00,74,tv,relative_bias,0.2255762669
1.00,74,tv,covered,0
1.00,74,video,relative_bias,1.02957726
1.00,74,video,covered,0
1.00,74,search,relative_bias,0.1662455672
1.00,74,search,covered,0
1.00,74,social,relative_bias,-0.6653264986
1.00,74,social,covered,0
1.00,74,ooh,relative_bias,2.095395767
1.00,74,ooh,covered,0
1.00,74,all,median_abs_relative_bias,0.6653264986
1.00,74,all,spearman,0.9
1.00,74,all,regret,0.943600484
1.00,74,all,beats_status_quo,1
1.00,74,all,achievable_lift_share,0.01236408726
1.00,74,all,shortfall_from_optimum_share,0.01166675872
1.00,74,all,loss_vs_status_quo_share,-0.0006973285372
1.00,74,all,n_agreeing,3
1.00,75,tv,relative_bias,1.117434286
1.00,75,tv,covered,0
1.00,75,video,relative_bias,-0.3356360715
1.00,75,video,covered,0
1.00,75,search,relative_bias,-0.4059835882
1.00,75,search,covered,0
1.00,75,social,relative_bias,-0.06521652661
1.00,75,social,covered,1
1.00,75,ooh,relative_bias,0.3824929747
1.00,75,ooh,covered,0
1.00,75,all,median_abs_relative_bias,0.3824929747
1.00,75,all,spearman,0.9
1.00,75,all,regret,0.5030486215
1.00,75,all,beats_status_quo,1
1.00,75,all,achievable_lift_share,0.007429332323
1.00,75,all,shortfall_from_optimum_share,0.003737315384
1.00,75,all,loss_vs_status_quo_share,-0.003692016939
1.00,75,all,n_agreeing,3
1.00,76,tv,relative_bias,1.381776829
1.00,76,tv,covered,0
1.00,76,video,relative_bias,-0.346805413
1.00,76,video,covered,0
1.00,76,search,relative_bias,0.7013058445
1.00,76,search,covered,0
1.00,76,social,relative_bias,0.4194046339
1.00,76,social,covered,0
1.00,76,ooh,relative_bias,1.084542915
1.00,76,ooh,covered,0
1.00,76,all,median_abs_relative_bias,0.7013058445
1.00,76,all,spearman,0.7
1.00,76,all,regret,0.4869535068
1.00,76,all,beats_status_quo,1
1.00,76,all,achievable_lift_share,0.008919673772
1.00,76,all,shortfall_from_optimum_share,0.004343466423
1.00,76,all,loss_vs_status_quo_share,-0.004576207349
1.00,76,all,n_agreeing,3
1.00,77,tv,relative_bias,0.2461071189
1.00,77,tv,covered,0
1.00,77,video,relative_bias,-0.3853699763
1.00,77,video,covered,0
1.00,77,search,relative_bias,0.1372326381
1.00,77,search,covered,1
1.00,77,social,relative_bias,-0.2716490625
1.00,77,social,covered,0
1.00,77,ooh,relative_bias,1.516357778
1.00,77,ooh,covered,0
1.00,77,all,median_abs_relative_bias,0.2716490625
1.00,77,all,spearman,0.8
1.00,77,all,regret,2.099853572
1.00,77,all,beats_status_quo,0
1.00,77,all,achievable_lift_share,0.01212255516
1.00,77,all,shortfall_from_optimum_share,0.02545559075
1.00,77,all,loss_vs_status_quo_share,0.01333303559
1.00,77,all,n_agreeing,7
1.00,78,tv,relative_bias,0.22665955
1.00,78,tv,covered,0
1.00,78,video,relative_bias,1.478441101
1.00,78,video,covered,0
1.00,78,search,relative_bias,-0.2061182356
1.00,78,search,covered,0
1.00,78,social,relative_bias,-0.2869242161
1.00,78,social,covered,0
1.00,78,ooh,relative_bias,-0.2431175747
1.00,78,ooh,covered,0
1.00,78,all,median_abs_relative_bias,0.2431175747
1.00,78,all,spearman,0.9
1.00,78,all,regret,0.6765749311
1.00,78,all,beats_status_quo,1
1.00,78,all,achievable_lift_share,0.01443259785
1.00,78,all,shortfall_from_optimum_share,0.009764733896
1.00,78,all,loss_vs_status_quo_share,-0.004667863954
1.00,78,all,n_agreeing,3
1.00,79,tv,relative_bias,-0.196674264
1.00,79,tv,covered,0
1.00,79,video,relative_bias,-0.1917065768
1.00,79,video,covered,0
1.00,79,search,relative_bias,-0.6283876967
1.00,79,search,covered,0
1.00,79,social,relative_bias,-0.136370807
1.00,79,social,covered,1
1.00,79,ooh,relative_bias,-0.2506904349
1.00,79,ooh,covered,0
1.00,79,all,median_abs_relative_bias,0.196674264
1.00,79,all,spearman,0.9
1.00,79,all,regret,2.447632708
1.00,79,all,beats_status_quo,0
1.00,79,all,achievable_lift_share,0.008280810333
